Unnamed: 0,timestamp,location-long,location-lat,individual-local-identifier
15726,2007-08-27 22:30:00,31.32986,-24.9764,AM107
15727,2007-08-27 23:01:00,31.33081,-24.97808,AM107
15728,2007-08-27 23:30:00,31.33041,-24.97939,AM107
15729,2007-08-28 00:00:00,31.33059,-24.98027,AM107
15730,2007-08-28 00:30:00,31.33058,-24.98015,AM107
15731,2007-08-28 01:00:00,31.3307,-24.98059,AM107
15732,2007-08-28 01:30:00,31.33071,-24.9806,AM107
15733,2007-08-28 02:00:00,31.33066,-24.9806,AM107
15734,2007-08-28 02:30:00,31.33064,-24.98065,AM107
15735,2007-08-28 03:00:00,31.32983,-24.98101,AM107
15736,2007-08-28 03:30:00,31.32951,-24.98141,AM107
15737,2007-08-28 04:00:00,31.32722,-24.98192,AM107
15738,2007-08-28 04:30:00,31.32588,-24.98139,AM107
15739,2007-08-28 05:00:00,31.32428,-24.98256,AM107
15740,2007-08-28 05:30:00,31.32383,-24.98233,AM107
15741,2007-08-28 06:00:00,31.32355,-24.98214,AM107
15742,2007-08-28 06:30:00,31.32411,-24.98189,AM107
15743,2007-08-28 07:00:00,31.32406,-24.98194,AM107
15744,2007-08-28 07:30:00,31.32399,-24.98204,AM107
15745,2007-08-28 08:00:00,31.32412,-24.98201,AM107
15746,2007-08-28 08:30:00,31.32413,-24.98211,AM107
15747,2007-08-28 09:00:00,31.32392,-24.98193,AM107
15748,2007-08-28 09:30:00,31.32378,-24.98181,AM107
15749,2007-08-28 10:00:00,31.324,-24.98164,AM107
15750,2007-08-28 10:30:00,31.32447,-24.9815,AM107
15751,2007-08-28 11:00:00,31.32413,-24.98185,AM107
15752,2007-08-28 11:30:00,31.32453,-24.9807,AM107
15753,2007-08-28 12:01:00,31.32527,-24.9806,AM107
15754,2007-08-28 12:30:00,31.32565,-24.98048,AM107
15755,2007-08-28 13:00:00,31.3258,-24.98029,AM107
15756,2007-08-28 13:30:00,31.32531,-24.9795,AM107
15757,2007-08-28 14:00:00,31.325,-24.9769,AM107
15758,2007-08-28 14:30:00,31.3261,-24.97572,AM107
15759,2007-08-28 15:00:00,31.32671,-24.97307,AM107
15760,2007-08-28 15:30:00,31.32649,-24.97077,AM107
15761,2007-08-28 16:00:00,31.32635,-24.97061,AM107
15762,2007-08-28 16:30:00,31.3255,-24.96962,AM107
15763,2007-08-28 17:00:00,31.32507,-24.96919,AM107
15764,2007-08-28 17:30:00,31.32487,-24.96891,AM107
15765,2007-08-28 18:00:00,31.32419,-24.96737,AM107
15766,2007-08-28 18:30:00,31.32416,-24.96724,AM107
15767,2007-08-28 19:01:00,31.32423,-24.96715,AM107
15768,2007-08-28 19:30:00,31.32396,-24.96703,AM107
15769,2007-08-28 20:00:00,31.32382,-24.96705,AM107
15770,2007-08-28 20:30:00,31.32363,-24.96721,AM107
15771,2007-08-28 21:00:00,31.32374,-24.96927,AM107
15772,2007-08-28 21:30:00,31.3238,-24.9706,AM107
15773,2007-08-28 22:00:00,31.32398,-24.97069,AM107
15774,2007-08-28 22:30:00,31.32411,-24.97055,AM107
15775,2007-08-28 23:00:00,31.32404,-24.97081,AM107
15776,2007-08-28 23:30:00,31.32444,-24.97053,AM107
15777,2007-08-29 00:00:00,31.32454,-24.97072,AM107
15778,2007-08-29 00:30:00,31.32456,-24.97081,AM107
15779,2007-08-29 01:00:00,31.32419,-24.97126,AM107
15780,2007-08-29 01:30:00,31.32414,-24.97123,AM107
15781,2007-08-29 02:00:00,31.32405,-24.97119,AM107
15782,2007-08-29 02:30:00,31.32406,-24.97114,AM107
15783,2007-08-29 03:00:00,31.32406,-24.97122,AM107
15784,2007-08-29 03:30:00,31.32441,-24.97206,AM107
15785,2007-08-29 04:00:00,31.32384,-24.9755,AM107
15786,2007-08-29 04:30:00,31.3226,-24.97734,AM107
15787,2007-08-29 05:01:00,31.32268,-24.97731,AM107
15788,2007-08-29 05:30:00,31.32267,-24.97749,AM107
15789,2007-08-29 06:01:00,31.32264,-24.97756,AM107
15790,2007-08-29 06:30:00,31.32268,-24.97785,AM107
15791,2007-08-29 07:00:00,31.32121,-24.9783,AM107
15792,2007-08-29 07:30:00,31.321,-24.979,AM107
15793,2007-08-29 08:00:00,31.32135,-24.97883,AM107
15794,2007-08-29 08:30:00,31.32172,-24.97861,AM107
15795,2007-08-29 09:00:00,31.32368,-24.97903,AM107
15796,2007-08-29 09:30:00,31.32368,-24.97909,AM107
15797,2007-08-29 10:00:00,31.32388,-24.98188,AM107
15798,2007-08-29 10:30:00,31.32396,-24.98198,AM107
15799,2007-08-29 11:00:00,31.32375,-24.9821,AM107
15800,2007-08-29 11:30:00,31.32383,-24.98187,AM107
15801,2007-08-29 12:00:00,31.32361,-24.98126,AM107
15802,2007-08-29 12:30:00,31.32341,-24.98127,AM107
15803,2007-08-29 13:00:00,31.32361,-24.98126,AM107
15804,2007-08-29 13:31:00,31.32387,-24.98183,AM107
15805,2007-08-29 14:00:00,31.3239,-24.98186,AM107
15806,2007-08-29 14:30:00,31.32261,-24.98197,AM107
15807,2007-08-29 15:00:00,31.32035,-24.98281,AM107
15808,2007-08-29 15:30:00,31.31687,-24.98318,AM107
15809,2007-08-29 16:00:00,31.31186,-24.98002,AM107
15810,2007-08-29 16:30:00,31.31167,-24.98079,AM107
15811,2007-08-29 17:00:00,31.3105,-24.98139,AM107
15812,2007-08-29 17:31:00,31.31042,-24.98139,AM107
15813,2007-08-29 18:00:00,31.3103,-24.98147,AM107
15814,2007-08-29 18:31:00,31.30959,-24.98158,AM107
15815,2007-08-29 19:00:00,31.30946,-24.98173,AM107
15816,2007-08-29 19:31:00,31.3084,-24.98169,AM107
15817,2007-08-29 20:00:00,31.30832,-24.9821,AM107
15818,2007-08-29 20:30:00,31.3086,-24.98317,AM107
15819,2007-08-29 21:00:00,31.30676,-24.98575,AM107
15820,2007-08-29 21:30:00,31.30613,-24.98627,AM107
15821,2007-08-29 22:00:00,31.30502,-24.98609,AM107
15822,2007-08-29 22:30:00,31.30402,-24.98545,AM107
15823,2007-08-29 23:00:00,31.3035,-24.98485,AM107
15824,2007-08-29 23:30:00,31.30308,-24.98461,AM107
15825,2007-08-30 00:00:00,31.30294,-24.98483,AM107
15826,2007-08-30 00:31:00,31.30333,-24.98409,AM107
15827,2007-08-30 01:01:00,31.30412,-24.98387,AM107
15828,2007-08-30 01:31:00,31.304,-24.98377,AM107
15829,2007-08-30 02:01:00,31.30402,-24.98377,AM107
15830,2007-08-30 02:30:00,31.30422,-24.98365,AM107
15831,2007-08-30 03:01:00,31.30386,-24.98366,AM107
15832,2007-08-30 03:30:00,31.30385,-24.98375,AM107
15833,2007-08-30 04:00:00,31.30364,-24.98469,AM107
15834,2007-08-30 04:30:00,31.30311,-24.9851,AM107
15835,2007-08-30 05:00:00,31.30265,-24.98495,AM107
15836,2007-08-30 05:30:00,31.30246,-24.985,AM107
15837,2007-08-30 06:00:00,31.30123,-24.98481,AM107
15838,2007-08-30 06:30:00,31.30052,-24.98543,AM107
15839,2007-08-30 07:00:00,31.30031,-24.98589,AM107
15840,2007-08-30 07:30:00,31.30019,-24.98535,AM107
33954,2008-05-22 13:30:00,31.25449,-25.01136,AM108
33955,2008-05-22 14:00:00,31.25739,-25.01369,AM108
33956,2008-05-22 14:30:00,31.25986,-25.0145799999999,AM108
33957,2008-05-22 15:00:00,31.26304,-25.01445,AM108
33958,2008-05-22 15:30:00,31.27136,-25.0119,AM108
33959,2008-05-22 16:00:00,31.2819299999999,-25.0090399999999,AM108
33960,2008-05-22 16:31:00,31.28939,-25.00589,AM108
33961,2008-05-22 17:00:00,31.2926499999999,-25.00504,AM108
33962,2008-05-22 17:30:00,31.29361,-25.0036999999999,AM108
33963,2008-05-22 18:00:00,31.2962899999999,-25.00259,AM108
33964,2008-05-22 18:30:00,31.2969399999999,-25.00202,AM108
33965,2008-05-22 19:00:00,31.29736,-25.0014,AM108
33966,2008-05-22 19:30:00,31.2977099999999,-25.0016399999999,AM108
33967,2008-05-22 20:00:00,31.29857,-25.00177,AM108
33968,2008-05-22 20:30:00,31.2998499999999,-25.00155,AM108
33969,2008-05-22 21:00:00,31.30058,-25.00412,AM108
33970,2008-05-22 21:30:00,31.29925,-25.0065999999999,AM108
33971,2008-05-22 22:00:00,31.2986,-25.00882,AM108
33972,2008-05-22 22:30:00,31.29907,-25.0116499999999,AM108
33973,2008-05-22 23:00:00,31.2975299999999,-25.01352,AM108
33974,2008-05-22 23:30:00,31.29749,-25.01433,AM108
33975,2008-05-23 00:01:00,31.2973299999999,-25.01423,AM108
33976,2008-05-23 00:30:00,31.29745,-25.01437,AM108
33977,2008-05-23 01:01:00,31.2974099999999,-25.0142899999999,AM108
33978,2008-05-23 01:30:00,31.29651,-25.01469,AM108
33979,2008-05-23 02:00:00,31.2964699999999,-25.0147499999999,AM108
33980,2008-05-23 02:30:00,31.29679,-25.0148699999999,AM108
33981,2008-05-23 03:00:00,31.29552,-25.01537,AM108
33982,2008-05-23 03:30:00,31.29614,-25.01697,AM108
33983,2008-05-23 04:00:00,31.29683,-25.01753,AM108
33984,2008-05-23 04:30:00,31.29766,-25.01884,AM108
33985,2008-05-23 05:00:00,31.29806,-25.01977,AM108
33986,2008-05-23 05:30:00,31.30001,-25.02314,AM108
33987,2008-05-23 06:00:00,31.3024799999999,-25.02335,AM108
33988,2008-05-23 06:30:00,31.30368,-25.0232099999999,AM108
33989,2008-05-23 07:00:00,31.30481,-25.0238699999999,AM108
33990,2008-05-23 07:30:00,31.30621,-25.0232899999999,AM108
33991,2008-05-23 08:00:00,31.3087599999999,-25.02092,AM108
33992,2008-05-23 08:30:00,31.30891,-25.02092,AM108
33993,2008-05-23 09:00:00,31.30826,-25.02013,AM108
33994,2008-05-23 09:30:00,31.30855,-25.01893,AM108
33995,2008-05-23 10:00:00,31.31145,-25.0187199999999,AM108
33996,2008-05-23 10:30:00,31.3122399999999,-25.0184399999999,AM108
33997,2008-05-23 11:00:00,31.31213,-25.01845,AM108
33998,2008-05-23 11:30:00,31.31219,-25.0184399999999,AM108
33999,2008-05-23 12:00:00,31.3121599999999,-25.01839,AM108
34000,2008-05-23 12:30:00,31.31773,-25.01826,AM108
34001,2008-05-23 13:00:00,31.31962,-25.0158899999999,AM108
34002,2008-05-23 13:30:00,31.31887,-25.0133599999999,AM108
34003,2008-05-23 14:00:00,31.31672,-25.00984,AM108
34004,2008-05-23 14:30:00,31.31574,-25.00739,AM108
34005,2008-05-23 15:00:00,31.31499,-25.00562,AM108
34006,2008-05-23 15:30:00,31.31434,-25.00391,AM108
34007,2008-05-23 16:00:00,31.3137399999999,-25.00372,AM108
34008,2008-05-23 16:30:00,31.31317,-25.00348,AM108
34009,2008-05-23 17:00:00,31.31257,-25.00287,AM108
34010,2008-05-23 17:30:00,31.3119599999999,-25.0025799999999,AM108
34011,2008-05-23 18:00:00,31.31165,-25.00213,AM108
34012,2008-05-23 18:30:00,31.3106399999999,-25.00151,AM108
34013,2008-05-23 19:00:00,31.30799,-25.00129,AM108
34014,2008-05-23 19:30:00,31.30665,-25.00185,AM108
34015,2008-05-23 20:00:00,31.30619,-25.0018199999999,AM108
34016,2008-05-23 20:30:00,31.30547,-25.0016299999999,AM108
34017,2008-05-23 21:00:00,31.30491,-25.00139,AM108
34018,2008-05-23 21:30:00,31.30413,-25.0014499999999,AM108
34019,2008-05-23 22:00:00,31.303,-25.0013,AM108
34020,2008-05-23 22:30:00,31.30261,-25.00085,AM108
34021,2008-05-23 23:01:00,31.3026799999999,-25.0003899999999,AM108
34022,2008-05-23 23:30:00,31.30309,-25.0000299999999,AM108
34023,2008-05-24 00:01:00,31.30321,-24.99923,AM108
34024,2008-05-24 00:30:00,31.30272,-24.9991799999999,AM108
34025,2008-05-24 01:00:00,31.3021199999999,-24.9979,AM108
34026,2008-05-24 01:30:00,31.30207,-24.998,AM108
34027,2008-05-24 02:00:00,31.3020299999999,-24.99799,AM108
34028,2008-05-24 02:30:00,31.3020099999999,-24.998,AM108
34029,2008-05-24 03:00:00,31.3022199999999,-24.99776,AM108
34030,2008-05-24 03:30:00,31.30169,-24.9977799999999,AM108
34031,2008-05-24 04:00:00,31.2999699999999,-24.99736,AM108
34032,2008-05-24 04:30:00,31.2999399999999,-24.99831,AM108
34033,2008-05-24 05:00:00,31.3004399999999,-24.9991899999999,AM108
34034,2008-05-24 05:30:00,31.3008799999999,-25.00017,AM108
34035,2008-05-24 06:00:00,31.30416,-25.0032999999999,AM108
34036,2008-05-24 06:30:00,31.30564,-25.00373,AM108
34037,2008-05-24 07:00:00,31.3072599999999,-25.00419,AM108
34038,2008-05-24 07:30:00,31.31231,-25.00592,AM108
34039,2008-05-24 08:00:00,31.31527,-25.0079999999999,AM108
34040,2008-05-24 08:30:00,31.3221799999999,-25.01371,AM108
34041,2008-05-24 09:00:00,31.32235,-25.01484,AM108
34042,2008-05-24 09:30:00,31.32467,-25.01615,AM108
34043,2008-05-24 10:00:00,31.32593,-25.01661,AM108
34044,2008-05-24 10:30:00,31.32564,-25.0140199999999,AM108
34045,2008-05-24 11:00:00,31.3258599999999,-25.01118,AM108
34046,2008-05-24 11:30:00,31.32487,-25.0102699999999,AM108
34047,2008-05-24 12:00:00,31.3258599999999,-25.00761,AM108
34048,2008-05-24 12:30:00,31.32767,-25.00365,AM108
34049,2008-05-24 13:00:00,31.32945,-25.00025,AM108
34050,2008-05-24 13:30:00,31.32967,-24.99865,AM108
34051,2008-05-24 14:00:00,31.33294,-24.997,AM108
34052,2008-05-24 14:30:00,31.33641,-24.9957299999999,AM108
34053,2008-05-24 15:00:00,31.3389999999999,-24.99482,AM108
34054,2008-05-24 15:30:00,31.3427,-24.99381,AM108
34055,2008-05-24 16:01:00,31.34296,-24.99293,AM108
34056,2008-05-24 16:30:00,31.3422899999999,-24.99264,AM108
34057,2008-05-24 17:00:00,31.34164,-24.99193,AM108
34058,2008-05-24 17:30:00,31.3387999999999,-24.9913099999999,AM108
34059,2008-05-24 18:00:00,31.3379699999999,-24.99118,AM108
34060,2008-05-24 18:30:00,31.33782,-24.99087,AM108
34061,2008-05-24 19:00:00,31.33773,-24.99015,AM108
34062,2008-05-24 19:30:00,31.33658,-24.9907399999999,AM108
34063,2008-05-24 20:00:00,31.3326199999999,-24.99166,AM108
34064,2008-05-24 20:30:00,31.32944,-24.99236,AM108
34065,2008-05-24 21:00:00,31.3266999999999,-24.99226,AM108
34066,2008-05-24 21:30:00,31.32593,-24.9926299999999,AM108
34067,2008-05-24 22:00:00,31.32345,-24.9925099999999,AM108
34068,2008-05-24 22:30:00,31.3232199999999,-24.99255,AM108
34069,2008-05-24 23:00:00,31.3228399999999,-24.99264,AM108
34070,2008-05-24 23:30:00,31.32274,-24.99275,AM108
34071,2008-05-25 00:00:00,31.32339,-24.9933599999999,AM108
34072,2008-05-25 00:30:00,31.32292,-24.99287,AM108
34073,2008-05-25 01:00:00,31.3229,-24.9927999999999,AM108
34074,2008-05-25 01:30:00,31.32289,-24.99273,AM108
34075,2008-05-25 02:00:00,31.32261,-24.99256,AM108
34076,2008-05-25 02:30:00,31.3207899999999,-24.9915899999999,AM108
34077,2008-05-25 03:00:00,31.32027,-24.99002,AM108
34078,2008-05-25 03:30:00,31.32063,-24.9894099999999,AM108
34079,2008-05-25 04:00:00,31.32053,-24.98907,AM108
34080,2008-05-25 04:30:00,31.32094,-24.9891399999999,AM108
34081,2008-05-25 05:00:00,31.3214599999999,-24.99029,AM108
34082,2008-05-25 05:30:00,31.32195,-24.9912199999999,AM108
34083,2008-05-25 06:00:00,31.3207899999999,-24.99462,AM108
34084,2008-05-25 06:30:00,31.3198499999999,-24.99717,AM108
34085,2008-05-25 07:00:00,31.31979,-24.99698,AM108
34086,2008-05-25 07:30:00,31.3201299999999,-24.99803,AM108
34087,2008-05-25 08:00:00,31.3191099999999,-25.0007699999999,AM108
34088,2008-05-25 08:30:00,31.31906,-25.00277,AM108
34089,2008-05-25 09:00:00,31.3196599999999,-25.0051799999999,AM108
34090,2008-05-25 09:31:00,31.32206,-25.01348,AM108
34091,2008-05-25 10:01:00,31.31912,-25.0161599999999,AM108
34092,2008-05-25 10:31:00,31.32001,-25.0168299999999,AM108
34093,2008-05-25 11:00:00,31.32316,-25.01613,AM108
34094,2008-05-25 11:30:00,31.32241,-25.01482,AM108
34095,2008-05-25 12:00:00,31.31973,-25.0098699999999,AM108
34096,2008-05-25 12:30:00,31.31842,-25.0058399999999,AM108
34097,2008-05-25 13:00:00,31.3174899999999,-25.0031299999999,AM108
34098,2008-05-25 13:30:00,31.3160099999999,-24.9991699999999,AM108
34099,2008-05-25 14:00:00,31.31518,-24.99754,AM108
34100,2008-05-25 14:30:00,31.31605,-24.99566,AM108
34101,2008-05-25 15:01:00,31.3180799999999,-24.9940299999999,AM108
34102,2008-05-25 15:30:00,31.31793,-24.99259,AM108
34103,2008-05-25 16:00:00,31.31687,-24.99189,AM108
34104,2008-05-25 16:30:00,31.31669,-24.9917699999999,AM108
34105,2008-05-25 17:00:00,31.31671,-24.9903699999999,AM108
34106,2008-05-25 17:30:00,31.3161799999999,-24.9899799999999,AM108
34107,2008-05-25 18:00:00,31.31586,-24.98975,AM108
34108,2008-05-25 18:30:00,31.31542,-24.98959,AM108
34109,2008-05-25 19:00:00,31.31546,-24.9897899999999,AM108
34110,2008-05-25 19:30:00,31.3151599999999,-24.99011,AM108
34111,2008-05-25 20:00:00,31.3155399999999,-24.99005,AM108
34112,2008-05-25 20:30:00,31.31445,-24.9894199999999,AM108
34113,2008-05-25 21:00:00,31.31295,-24.9885799999999,AM108
34114,2008-05-25 21:30:00,31.3119,-24.9886799999999,AM108
34115,2008-05-25 22:00:00,31.31134,-24.98861,AM108
34116,2008-05-25 22:30:00,31.31089,-24.9886799999999,AM108
34117,2008-05-25 23:00:00,31.3105499999999,-24.9885799999999,AM108
34118,2008-05-25 23:30:00,31.31013,-24.98814,AM108
34119,2008-05-26 00:00:00,31.31003,-24.9882199999999,AM108
34120,2008-05-26 00:30:00,31.30979,-24.98834,AM108
34121,2008-05-26 01:00:00,31.30919,-24.98872,AM108
34122,2008-05-26 01:30:00,31.3092299999999,-24.9886899999999,AM108
34123,2008-05-26 02:00:00,31.30893,-24.98919,AM108
34124,2008-05-26 02:30:00,31.30816,-24.98995,AM108
34125,2008-05-26 03:00:00,31.30768,-24.99041,AM108
34126,2008-05-26 03:31:00,31.30759,-24.9903799999999,AM108
34127,2008-05-26 04:00:00,31.30761,-24.99061,AM108
34128,2008-05-26 04:30:00,31.30639,-24.9917599999999,AM108
34129,2008-05-26 05:00:00,31.30495,-24.99221,AM108
34130,2008-05-26 05:30:00,31.30592,-24.9942099999999,AM108
34131,2008-05-26 06:00:00,31.30752,-24.9946699999999,AM108
34132,2008-05-26 06:30:00,31.30885,-24.99409,AM108
34133,2008-05-26 07:00:00,31.30852,-24.9916899999999,AM108
34134,2008-05-26 07:30:00,31.30423,-24.9890499999999,AM108
34135,2008-05-26 08:00:00,31.3033,-24.9903599999999,AM108
34136,2008-05-26 08:30:00,31.30264,-24.99133,AM108
34137,2008-05-26 09:00:00,31.30235,-24.99226,AM108
34138,2008-05-26 09:30:00,31.30289,-24.9923399999999,AM108
34139,2008-05-26 10:00:00,31.30289,-24.9923199999999,AM108
34140,2008-05-26 10:30:00,31.30355,-24.99295,AM108
34141,2008-05-26 11:00:00,31.30237,-24.99033,AM108
34142,2008-05-26 11:30:00,31.30028,-24.9889399999999,AM108
34143,2008-05-26 12:00:00,31.30085,-24.9857,AM108
34144,2008-05-26 12:30:00,31.3013599999999,-24.98175,AM108
34145,2008-05-26 13:00:00,31.30806,-24.9829399999999,AM108
52616,2008-04-11 17:30:00,31.71591,-24.2133499999999,AM110
52617,2008-04-11 18:00:00,31.72087,-24.2064999999999,AM110
52618,2008-04-11 18:30:00,31.7216899999999,-24.19132,AM110
52619,2008-04-11 19:00:00,31.72239,-24.17735,AM110
52620,2008-04-11 19:30:00,31.71848,-24.1834899999999,AM110
52621,2008-04-11 20:00:00,31.7129699999999,-24.1903299999999,AM110
52622,2008-04-11 20:30:00,31.7118,-24.19191,AM110
52623,2008-04-11 21:00:00,31.71067,-24.1937,AM110
52624,2008-04-11 21:30:00,31.70953,-24.19501,AM110
52625,2008-04-11 22:00:00,31.70859,-24.19649,AM110
52626,2008-04-11 22:30:00,31.7082699999999,-24.19856,AM110
52627,2008-04-11 23:00:00,31.7077899999999,-24.1997,AM110
